title,info,file,expires,tags,usage,country
LeadOff Herbicide,,US_LeadOff_pkg txt_en_pms.eps,Never,"U.S., LeadOff Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
LeadOff Herbicide,,US_LeadOff_pkg bdg_en_pms.eps,Never,"U.S., LeadOff Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Laredo EW Fungicide,,US_Laredo_EW_pkg txt_en_pms.eps,Never,"U.S., Laredo EW Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Laredo EW Fungicide,,US_Laredo_EW_pkg bdg_en_pms.eps,Never,"U.S., Laredo EW Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
GoldSky Herbicide,,US_GoldSky_pkg txt_en_pms.eps,Never,"U.S., GoldSky Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
GoldSky Herbicide,,US_GoldSky_pkg bdg_en_pms.eps,Never,"U.S., GoldSky Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
GoalTender Herbicide,,US_GoalTender_pkg txt_en_pms.eps,Never,"U.S., GoalTender Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
GoalTender Herbicide,,US_GoalTender_pkg bdg_en_pms.eps,Never,"U.S., GoalTender Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Goal 2XL Herbicide,,US_Goal_2XL_pkg txt_en_pms.eps,Never,"U.S., Goal 2XL Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Goal 2XL Herbicide,,US_Goal_2XL_pkg bdg_en_pms.eps,Never,"U.S., Goal 2XL Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Goal Specialty Herbicide,,US_Goal_pkg txt_en_pms.eps,Never,"U.S., Goal Specialty Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Goal Specialty Herbicide,,US_Goal_pkg bdg_en_pms.eps,Never,"U.S., Goal Specialty Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Garlon XRT Herbicide,,US_Garlon_XRT_pkg txt_en_pms.eps,Never,"U.S., Garlon XRT Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Garlon XRT Herbicide,,US_Garlon_XRT_pkg bdg_en_pms.eps,Never,"U.S., Garlon XRT Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Garlon 4 Ultra Herbicide,,US_Garlon_4 Ultra_pkg txt_en_pms.eps,Never,"U.S., Garlon 4 Ultra Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Garlon 4 Ultra Herbicide,,US_Garlon_4 Ultra_pkg bdg_en_pms.eps,Never,"U.S., Garlon 4 Ultra Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Garlon 4 Herbicide,,US_Garlon_4_pkg txt_en_pms.eps,Never,"U.S., Garlon 4 Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Garlon 4 Herbicide,,US_Garlon_4_pkg bdg_en_pms.eps,Never,"U.S., Garlon 4 Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Garlon 3A Herbicide,,US_Garlon_3A_pkg txt_en_pms.eps,Never,"U.S., Garlon 3A Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Garlon 3A Herbicide,,US_Garlon_3A_pkg bdg_en_pms.eps,Never,"U.S., Garlon 3A Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Gallery SC Specialty Herbicide,,US_Gallery_SC_pkg txt_en_pms.eps,Never,"U.S., Gallery SC Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Gallery SC Specialty Herbicide,,US_Gallery_SC_pkg bdg_en_pms.eps,Never,"U.S., Gallery SC Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Gallery 75 Dry Flowable Specialty Herbicide,,US_Gallery_75 DF_pkg txt_en_pms.eps,Never,"U.S., Gallery 75 Dry Flowable Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Gallery 75 Dry Flowable Specialty Herbicide,,US_Gallery_75 DF_pkg bdg_en_pms.eps,Never,"U.S., Gallery 75 Dry Flowable Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Gallery Specialty Herbicide,,US_Gallery_pkg txt_en_pms.eps,Never,"U.S., Gallery Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Gallery Specialty Herbicide,,US_Gallery_pkg bdg_en_pms.eps,Never,"U.S., Gallery Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
FulTime NXT Herbicide,,US_FulTime_NXT_pkg txt_en_pms.eps,Never,"U.S., FulTime NXT Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
FulTime NXT Herbicide,,US_FulTime_NXT_pkg bdg_en_pms.eps,Never,"U.S., FulTime NXT Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
FulTime Herbicide,,US_FulTime_pkg txt_en_pms.eps,Never,"U.S., FulTime Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
FulTime Herbicide,,US_FulTime_pkg bdg_en_pms.eps,Never,"U.S., FulTime Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Forestry Garlon XRT Herbicide,,US_Forestry Garlon_XRT_pkg txt_en_pms.eps,Never,"U.S., Forestry Garlon Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Forestry Garlon XRT Herbicide,,US_Forestry Garlon_XRT_pkg bdg_en_pms.eps,Never,"U.S., Forestry Garlon Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
ForeFront R&P Herbicide,,US_ForeFront_R P_pkg txt_en_pms.eps,Never,"U.S., ForeFront R&P Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
ForeFront R&P Herbicide,,US_ForeFront_R P_pkg bdg_en_pms.eps,Never,"U.S., ForeFront R&P Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Fontelis Fungicide,,US_Fontelis_pkg txt_en_pms.eps,Never,"U.S., Fontelis Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Fontelis Fungicide,,US_Fontelis_pkg bdg_en_pms.eps,Never,"U.S., Fontelis Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
FirstRate Herbicide,,US_FirstRate_pkg txt_en_pms.eps,Never,"U.S., FirstRate Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
FirstRate Herbicide,,US_FirstRate_pkg bdg_en_pms.eps,Never,"U.S., FirstRate Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
EverpreX Herbicide,,US_EverpreX_pkg txt_en_pms.eps,Never,"U.S., EverpreX Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
EverpreX Herbicide,,US_EverpreX_pkg bdg_en_pms.eps,Never,"U.S., EverpreX Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Envive Herbicide,,US_Envive_pkg txt_en_pms.eps,Never,"U.S., Envive Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Envive Herbicide,,US_Envive_pkg bdg_en_pms.eps,Never,"U.S., Envive Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Entrust NATU Insecticide,,US_Entrust_NATU_pkg txt_en_pms.eps,Never,"U.S., Entrust NATU Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Entrust NATU Insecticide,,US_Entrust_NATU_pkg bdg_en_pms.eps,Never,"U.S., Entrust NATU Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Entrust Naturalyte Insect Control,,US_Entrust_pkg txt_en_pms.eps,Never,"U.S., Entrust Naturalyte Insect Control, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Entrust Naturalyte Insect Control,,US_Entrust_pkg bdg_en_pms.eps,Never,"U.S., Entrust Naturalyte Insect Control, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Enlite Herbicide,,US_Enlite_pkg txt_en_pms.eps,Never,"U.S., Enlite Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Enlite Herbicide,,US_Enlite_pkg bdg_en_pms.eps,Never,"U.S., Enlite Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Enable 2F Fungicide,,US_Enable_2F_pkg txt_en_pms.eps,Never,"U.S., Enable 2F Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Enable 2F Fungicide,,US_Enable_2F_pkg bdg_en_pms.eps,Never,"U.S., Enable 2F Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Embed Extra Herbicide,,US_Embed_Extra_pkg txt_en_pms.eps,Never,"U.S., Embed Extra Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Embed Extra Herbicide,,US_Embed_Extra_pkg bdg_en_pms.eps,Never,"U.S., Embed Extra Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Embed Herbicide,,US_Embed_pkg txt_en_pms.eps,Never,"U.S., Embed Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Embed Herbicide,,US_Embed_pkg bdg_en_pms.eps,Never,"U.S., Embed Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Elevore Herbicide,,US_Elevore_Arylex active_pkg txt_en_pms.eps,Never,"U.S., Elevore Herbicide, Arylex active, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Elevore Herbicide,,US_Elevore_Arylex active_pkg bdg_en_pms.eps,Never,"U.S., Elevore Herbicide, Arylex active, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Eagle 20EW Specialty Fungicide,,US_Eagle_20EW_pkg txt_en_pms.eps,Never,"U.S., Eagle 20EW Specialty Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Eagle 20EW Specialty Fungicide,,US_Eagle_20EW_pkg bdg_en_pms.eps,Never,"U.S., Eagle 20EW Specialty Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Eagle Specialty Fungicide,,US_Eagle_pkg txt_en_pms.eps,Never,"U.S., Eagle Specialty Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Eagle Specialty Fungicide,,US_Eagle_pkg bdg_en_pms.eps,Never,"U.S., Eagle Specialty Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Dursban Specialty Insecticide,,US_Dursban_pkg txt_en_pms.eps,Never,"U.S., Dursban Specialty Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Dursban Specialty Insecticide,,US_Dursban_pkg bdg_en_pms.eps,Never,"U.S., Dursban Specialty Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Durango DMA Herbicide,,US_Durango_DMA_pkg txt_en_pms.eps,Never,"U.S., Durango DMA Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Durango DMA Herbicide,,US_Durango_DMA_pkg bdg_en_pms.eps,Never,"U.S., Durango DMA Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Durango Herbicide,,US_Durango_pkg txt_en_pms.eps,Never,"U.S., Durango Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Durango Herbicide,,US_Durango_pkg bdg_en_pms.eps,Never,"U.S., Durango Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Duramax Herbicide,,US_Duramax_pkg txt_en_pms.eps,Never,"U.S., Duramax Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Duramax Herbicide,,US_Duramax_pkg bdg_en_pms.eps,Never,"U.S., Duramax Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Diuron 80 Dry Herbicide,,US_Diuron_80 Dry_pkg txt_en_pms.eps,Never,"U.S., Diuron 80 Dry Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Diuron 80 Dry Herbicide,,US_Diuron_80 Dry_pkg bdg_en_pms.eps,Never,"U.S., Diuron 80 Dry Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dithane Rainshield Specialty Fungicide,,US_Dithane Rainshield_pkg txt_en_pms.eps,Never,"U.S., Dithane Rainshield Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Dithane Rainshield Specialty Fungicide,,US_Dithane Rainshield_pkg bdg_en_pms.eps,Never,"U.S., Dithane Rainshield Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Dimension 2EW Specialty Herbicide,,US_Dimension_2EW_pkg txt_en_pms.eps,Never,"U.S., Dimension 2EW Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Dimension 2EW Specialty Herbicide,,US_Dimension_2EW_pkg bdg_en_pms.eps,Never,"U.S., Dimension 2EW Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dimension Ultra 40WP Specialty Herbicide,,US_Dimension_Ultra 40WP_pkg txt_en_pms.eps,Never,"U.S., Dimension Ultra 40WP Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Dimension Ultra 40WP Specialty Herbicide,,US_Dimension_Ultra 40WP_pkg bdg_en_pms.eps,Never,"U.S., Dimension Ultra 40WP Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dimension Ultra WSP Specialty Herbicide,,US_Dimension_Ultra WSP_pkg txt_en_pms.eps,Never,"U.S., Dimension Ultra WSP Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Dimension Ultra WSP Specialty Herbicide,,US_Dimension_Ultra WSP_pkg bdg_en_pms.eps,Never,"U.S., Dimension Ultra WSP Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dimension EC Specialty Herbicide,,US_Dimension_EC_pkg txt_en_pms.eps,Never,"U.S., Dimension Ultra WSP Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Dimension EC Specialty Herbicide,,US_Dimension_EC_pkg bdg_en_pms.eps,Never,"U.S., Dimension Ultra WSP Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dimension Specialty Herbicide,,US_Dimension_pkg txt_en_pms.eps,Never,"U.S., Dimension Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Dimension Specialty Herbicide,,US_Dimension_pkg bdg_en_pms.eps,Never,"U.S., Dimension Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dicamba XP Herbicide,,US_Dicamba_XP_pkg txt_en_pms.eps,Never,"U.S., Dicamba XP Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Dicamba XP Herbicide,,US_Dicamba_XP_pkg bdg_en_pms.eps,Never,"U.S., Dicamba XP Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Dermacor X-100 Seed Treatment,,US_Dermacor_X-100_pkg txt_en_pms.eps,Never,"U.S., Dermacor X-100 Seed Treatment, English","Black, PMS 7549 C Gold, PMS 285 C Blue",United States
Dermacor X-100 Seed Treatment,,US_Dermacor_X-100_pkg bdg_en_pms.eps,Never,"U.S., Dermacor X-100 Seed Treatment, English","Black, PMS 7549 C Gold, PMS 128 C Gold, PMS 285 C Blue",United States
Delegate WG Insecticide,,US_Delegate_WG_pkg txt_en_pms.eps,Never,"U.S., Delegate WG Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Delegate WG Insecticide,,US_Delegate_WG_pkg bdg_en_pms.eps,Never,"U.S., Delegate WG Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Delegate Insecticide,,US_Delegate_pkg txt_en_pms.eps,Never,"U.S., Delegate Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Delegate Insecticide,,US_Delegate_pkg bdg_en_pms.eps,Never,"U.S., Delegate Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Defendor Specialty Herbicide,,US_Defendor_pkg txt_en_pms.eps,Never,"U.S., Defendor Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Defendor Specialty Herbicide,,US_Defendor_pkg bdg_en_pms.eps,Never,"U.S., Defendor Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Curzate 60DF Fungicide,,US_Curzate_60DF_pkg txt_en_pms.eps,Never,"U.S., Curzate 60DF Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Curzate 60DF Fungicide,,US_Curzate_60DF_pkg bdg_en_pms.eps,Never,"U.S., Curzate 60DF Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Curtail M Herbicide,,US_Curtail_M_pkg txt_en_pms.eps,Never,"U.S., Curtail M Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Curtail M Herbicide,,US_Curtail_M_pkg bdg_en_pms.eps,Never,"U.S., Curtail M Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Curtail Herbicide,,US_Curtail_pkg txt_en_pms.eps,Never,"U.S., Curtail Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Curtail Herbicide,,US_Curtail_pkg bdg_en_pms.eps,Never,"U.S., Curtail Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Curfew Soil Fumigant,,US_Curfew_pkg txt_en_pms.eps,Never,"U.S., Curfew Soil Fumigant, English","Black, PMS 4625 C Brown, PMS 285 C Blue",United States
Curfew Soil Fumigant,,US_Curfew_pkg bdg_en_pms.eps,Never,"U.S., Curfew Soil Fumigant, English","Black, PMS 4625 C Brown, PMS 4645 C Brown, PMS 285 C Blue",United States
Crossbow Herbicide,,US_Crossbow_pkg txt_en_pms.eps,Never,"U.S., Crossbow Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Crossbow Herbicide,,US_Crossbow_pkg bdg_en_pms.eps,Never,"U.S., Crossbow Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Cordon Soil Fumigant,,US_Cordon_pkg txt_en_pms.eps,Never,"U.S., Cordon Soil Fumigant, English","Black, PMS 4625 C Brown, PMS 285 C Blue",United States
Cordon Soil Fumigant,,US_Cordon_pkg bdg_en_pms.eps,Never,"U.S., Cordon Soil Fumigant, English","Black, PMS 4625 C Brown, PMS 4645 C Brown, PMS 285 C Blue",United States
Conserve SC Turf and Ornamental Insect Control,,US_Conserve_SC Turf and Ornamental_pkg txt_en_pms.eps,Never,"U.S., Conserve SC Turf and Ornamental Insect Control, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Conserve SC Turf and Ornamental Insect Control,,US_Conserve_SC Turf and Ornamental_pkg bdg_en_pms.eps,Never,"U.S., Conserve SC Turf and Ornamental Insect Control, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Confront Specialty Herbicide,,US_Confront_pkg txt_en_pms.eps,Never,"U.S., Confront Specialty Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Confront Specialty Herbicide,,US_Confront_pkg bdg_en_pms.eps,Never,"U.S., Confront Specialty Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Cobalt Advanced Insecticide,,US_Cobalt_Advanced_pkg txt_en_pms.eps,Never,"U.S., Cobalt Advanced Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Cobalt Advanced Insecticide,,US_Cobalt_Advanced_pkg bdg_en_pms.eps,Never,"U.S., Cobalt Advanced Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Cobalt Insecticide,,US_Cobalt_pkg txt_en_pms.eps,Never,"U.S., Cobalt Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Cobalt Insecticide,,US_Cobalt_pkg bdg_en_pms.eps,Never,"U.S., Cobalt Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Clovergard Herbicide,,US_Clovergard_Rinskor active_pkg txt_en_pms.eps,Never,"U.S., Clovergard Herbicide, Rinskor active, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Clovergard Herbicide,,US_Clovergard_Rinskor active_pkg bdg_en_pms.eps,Never,"U.S., Clovergard Herbicide, Rinskor active, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Clincher Granule Herbicide,,US_Clincher_Granule_pkg txt_en_pms.eps,Never,"U.S., Clincher Granule Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Clincher Granule Herbicide,,US_Clincher_Granule_pkg bdg_en_pms.eps,Never,"U.S., Clincher Granule Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Clincher GR Herbicide,,US_Clincher_GR_pkg txt_en_pms.eps,Never,"U.S., Clincher GR Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Clincher GR Herbicide,,US_Clincher_GR_pkg bdg_en_pms.eps,Never,"U.S., Clincher GR Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Clincher EZ Herbicide,,US_Clincher_EZ_pkg txt_en_pms.eps,Never,"U.S., Clincher EZ Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
